歌颂	2007	3824	2058
歌颂	2006	6150	3207
歌颂	2005	7124	3735
歌颂	2004	5524	2904
歌颂	2003	5140	2662
歌颂	2002	6190	3016
歌颂	2001	4972	2615
恭贺	year	sum(match_count)	sum(volume_count)
恭贺	2008	7	7
恭贺	2007	18	16
恭贺	2006	16	10
恭贺	2005	22	18
恭贺	2004	22	22
恭贺	2003	8	8
恭贺	2002	20	18
恭贺	2001	6	6
恭敬	year	sum(match_count)	sum(volume_count)
恭敬	2008	1136	870
恭敬	2007	1274	903
恭敬	2006	1702	1269
恭敬	2005	1668	1316
恭敬	2004	1558	1193
恭敬	2003	1536	1046
恭敬	2002	1922	1364
恭敬	2001	2154	1301
恭维	year	sum(match_count)	sum(volume_count)
恭维	2008	552	401
恭维	2007	475	422
恭维	2006	786	682
恭维	2005	1022	853
恭维	2004	769	659
恭维	2003	797	672
恭维	2002	1016	837
恭维	2001	740	655
恭喜	year	sum(match_count)	sum(volume_count)
恭喜	2008	135	123
恭喜	2007	122	112
恭喜	2006	179	163
恭喜	2005	184	176
恭喜	2004	158	142
恭喜	2003	159	144
恭喜	2002	132	122
恭喜	2001	101	93
供奉	year	sum(match_count)	sum(volume_count)
供奉	2008	1206	894
供奉	2007	1442	990
供奉	2006	2226	1499
供奉	2005	1977	1427
供奉	2004	1682	1246
供奉	2003	1570	1078
供奉	2002	1630	1192
供奉	2001	1436	992
公祭	year	sum(match_count)	sum(volume_count)
公祭	2008	134	88
公祭	2007	116	74
公祭	2006	120	110
公祭	2005	140	106
公祭	2004	104	90
公祭	2003	60	54
公祭	2002	110	62
公祭	2001	104	94
拱手	year	sum(match_count)	sum(volume_count)
拱手	2008	104	102
拱手	2007	135	128
拱手	2006	218	215
拱手	2005	218	201
拱手	2004	169	169
拱手	2003	216	205
拱手	2002	265	260
拱手	2001	170	165
顾	year	sum(match_count)	sum(volume_count)
顾	2008	16170	6529
顾	2007	16386	7153
顾	2006	23612	10712
顾	2005	26834	12029
顾	2004	23960	10216
顾	2003	21954	9392
顾	2002	23080	10150
顾	2001	23274	9938
顾及	year	sum(match_count)	sum(volume_count)
顾及	2008	5346	2992
顾及	2007	5744	3322
顾及	2006	7906	4782
顾及	2005	9119	5433
顾及	2004	7699	4648
顾及	2003	6579	3948
顾及	2002	7224	4411
顾及	2001	6806	4054
顾全	year	sum(match_count)	sum(volume_count)
顾全	2008	770	624
顾全	2007	903	731
顾全	2006	1144	918
顾全	2005	1182	1009
顾全	2004	1246	1025
顾全	2003	1163	921
顾全	2002	1370	1074
顾全	2001	1672	1217
顾惜	year	sum(match_count)	sum(volume_count)
顾惜	2008	48	44
顾惜	2007	60	58
顾惜	2006	58	55
顾惜	2005	98	97
顾惜	2004	48	48
顾惜	2003	80	78
顾惜	2002	120	110
顾惜	2001	112	106
挂牵	year	sum(match_count)	sum(volume_count)
挂牵	2008	3	3
挂牵	2005	2	2
挂牵	2003	1	1
挂牵	2002	2	2
挂牵	2001	1	1
关爱	year	sum(match_count)	sum(volume_count)
关爱	2008	3782	1407
关爱	2007	3208	1543
关爱	2006	2748	1608
关爱	2005	2972	1700
关爱	2004	2276	1312
关爱	2003	1962	1210
关爱	2002	1578	1082
关爱	2001	1154	828
关怀	year	sum(match_count)	sum(volume_count)
关怀	2008	20710	5400
关怀	2007	20766	5816
关怀	2006	25722	7851
关怀	2005	27144	8766
关怀	2004	23752	7539
关怀	2003	21254	6774
关怀	2002	22756	7075
关怀	2001	21028	6824
关切	year	sum(match_count)	sum(volume_count)
关切	2008	12208	4705
关切	2007	13484	4971
关切	2006	17312	6990
关切	2005	18112	7805
关切	2004	15592	6555
关切	2003	13966	5885
关切	2002	16208	6701
关切	2001	14408	6343
关心	year	sum(match_count)	sum(volume_count)
关心	2008	103144	11746
关心	2007	115516	13183
关心	2006	151110	20538
关心	2005	174810	23438
关心	2004	151626	19586
关心	2003	150826	17375
关心	2002	150342	18630
关心	2001	156472	17221
关照	year	sum(match_count)	sum(volume_count)
关照	2008	5380	3110
关照	2007	5382	3245
关照	2006	6533	4192
关照	2005	7248	4741
关照	2004	6184	4023
关照	2003	5536	3492
关照	2002	5806	3816
关照	2001	5711	3537
关注	year	sum(match_count)	sum(volume_count)
关注	2008	332690	14437
关注	2007	337268	15817
关注	2006	381908	24523
关注	2005	408590	27765
关注	2004	334924	22777
关注	2003	288342	19860
关注	2002	274550	20120
关注	2001	240004	18448
管	year	sum(match_count)	sum(volume_count)
管	2008	177020	12748
管	2007	200786	14602
管	2006	311764	23624
管	2005	375364	27462
管	2004	278866	22466
管	2003	249196	20091
管	2002	243686	21164
管	2001	266414	19877
贯注	year	sum(match_count)	sum(volume_count)
贯注	2008	599	496
贯注	2007	680	550
贯注	2006	953	778
贯注	2005	1174	995
贯注	2004	882	713
贯注	2003	908	699
贯注	2002	942	761
贯注	2001	888	699
鬼迷心窍	year	sum(match_count)	sum(volume_count)
鬼迷心窍	2008	23	23
鬼迷心窍	2007	9	9
鬼迷心窍	2006	34	34
鬼迷心窍	2005	17	17
鬼迷心窍	2004	19	19
鬼迷心窍	2003	10	10
鬼迷心窍	2002	25	25
鬼迷心窍	2001	22	20
跪拜	year	sum(match_count)	sum(volume_count)
跪拜	2008	28	28
跪拜	2007	40	32
跪拜	2006	40	40
跪拜	2005	40	38
跪拜	2004	42	35
跪拜	2003	25	24
跪拜	2002	68	66
跪拜	2001	49	47
过	year	sum(match_count)	sum(volume_count)
过	2008	1019432	25574
过	2007	1087342	28781
过	2006	1464346	46644
过	2005	1692438	53709
过	2004	1427096	43488
过	2003	1292548	38653
过	2002	1435686	41368
过	2001	1390228	37460
过奖	year	sum(match_count)	sum(volume_count)
过奖	2008	101	101
过奖	2007	142	132
过奖	2006	160	142
过奖	2005	219	210
过奖	2004	198	196
过奖	2003	174	168
过奖	2002	207	190
过奖	2001	201	194
过问	year	sum(match_count)	sum(volume_count)
过问	2008	3048	2005
过问	2007	2998	2086
过问	2006	4370	3129
过问	2005	5314	3830
过问	2004	4984	3338
过问	2003	4182	2807
过问	2002	6004	3597
过问	2001	4952	3275
过誉	year	sum(match_count)	sum(volume_count)
过誉	2008	90	90
过誉	2007	68	68
过誉	2006	92	89
过誉	2005	136	133
过誉	2004	126	118
过誉	2003	56	54
过誉	2002	136	134
过誉	2001	104	100
哈	year	sum(match_count)	sum(volume_count)
哈	2008	48114	6271
哈	2007	59840	7007
哈	2006	70152	10237
哈	2005	70532	11655
哈	2004	62800	9897
哈	2003	56062	9108
哈	2002	59590	9887
哈	2001	49424	8469
酣畅	year	sum(match_count)	sum(volume_count)
酣畅	2008	10	10
酣畅	2007	20	20
酣畅	2006	36	32
酣畅	2005	16	16
酣畅	2004	20	20
酣畅	2003	22	22
酣畅	2002	23	23
酣畅	2001	22	22
好	year	sum(match_count)	sum(volume_count)
好	2008	1430198	25196
好	2007	1546216	28222
好	2006	2010504	46092
好	2005	2373140	53168
好	2004	1992810	43004
好	2003	1889764	38397
好	2002	1990568	40663
好	2001	2024998	36837
好奇	year	sum(match_count)	sum(volume_count)
好奇	2008	13324	3946
好奇	2007	14084	4396
好奇	2006	18466	6162
好奇	2005	20748	7370
好奇	2004	17062	5946
好奇	2003	14972	5172
好奇	2002	17810	5990
好奇	2001	15460	5030
喝彩	year	sum(match_count)	sum(volume_count)
喝彩	2008	1588	1157
喝彩	2007	1552	1131
喝彩	2006	2013	1583
喝彩	2005	2348	1758
喝彩	2004	1891	1456
喝彩	2003	1679	1285
喝彩	2002	2090	1594
喝彩	2001	1878	1382
合掌	year	sum(match_count)	sum(volume_count)
合掌	2008	15	10
合掌	2007	8	8
合掌	2006	14	14
合掌	2005	6	6
合掌	2004	7	3
合掌	2003	16	15
合掌	2002	12	10
合掌	2001	6	6
贺	year	sum(match_count)	sum(volume_count)
贺	2008	2258	1502
贺	2007	2790	1725
贺	2006	3632	2287
贺	2005	4374	2534
贺	2004	3690	2190
贺	2003	4234	2343
贺	2002	3878	2390
贺	2001	5260	2303
狠抓	year	sum(match_count)	sum(volume_count)
狠抓	2008	14	11
狠抓	2007	23	13
狠抓	2006	4	2
狠抓	2005	21	10
狠抓	2004	6	4
狠抓	2003	10	2
狠抓	2002	6	2
狠抓	2001	75	31
恨不得	year	sum(match_count)	sum(volume_count)
恨不得	2008	1122	781
恨不得	2007	1038	778
恨不得	2006	1464	1078
恨不得	2005	1762	1299
恨不得	2004	1298	979
恨不得	2003	1177	871
恨不得	2002	1594	1182
恨不得	2001	1496	1101
厚望	year	sum(match_count)	sum(volume_count)
厚望	2008	3140	1998
厚望	2007	2948	2026
厚望	2006	3416	2522
厚望	2005	3782	2819
厚望	2004	3380	2478
厚望	2003	3004	2082
厚望	2002	3334	2363
厚望	2001	3114	2230
怀	year	sum(match_count)	sum(volume_count)
怀	2008	16116	6101
怀	2007	16948	6510
怀	2006	22390	9627
怀	2005	24810	11094
怀	2004	21986	9165
怀	2003	20460	8390
怀	2002	24000	9764
怀	2001	23412	8941
怀恋	year	sum(match_count)	sum(volume_count)
怀恋	2008	60	55
怀恋	2007	48	42
怀恋	2006	94	87
怀恋	2005	71	70
怀恋	2004	86	86
怀恋	2003	70	68
怀恋	2002	116	113
怀恋	2001	78	70
怀念	year	sum(match_count)	sum(volume_count)
怀念	2008	14302	5320
怀念	2007	14120	5396
怀念	2006	19802	8136
怀念	2005	21968	8877
怀念	2004	18526	7393
怀念	2003	17030	6657
怀念	2002	18106	7371
怀念	2001	17078	6830
怀想	year	sum(match_count)	sum(volume_count)
怀想	2008	379	317
怀想	2007	373	309
怀想	2006	475	388
怀想	2005	509	424
怀想	2004	374	306
怀想	2003	323	270
怀想	2002	367	295
怀想	2001	395	315
欢	year	sum(match_count)	sum(volume_count)
欢	2008	16838	4980
欢	2007	19576	5376
欢	2006	23552	7992
欢	2005	28236	9322
欢	2004	23754	7818
欢	2003	22816	7382
欢	2002	24684	8054
欢	2001	24592	7610
欢畅	year	sum(match_count)	sum(volume_count)
欢畅	2008	29	27
欢畅	2007	15	13
欢畅	2006	41	35
欢畅	2005	40	38
欢畅	2004	21	19
欢畅	2003	46	38
欢畅	2002	31	31
欢畅	2001	17	17
欢快	year	sum(match_count)	sum(volume_count)
欢快	2008	2318	1545
欢快	2007	2511	1599
欢快	2006	3336	2160
欢快	2005	3542	2459
欢快	2004	2980	1983
欢快	2003	2560	1778
欢快	2002	3248	2095
欢快	2001	2904	1917
欢乐	year	sum(match_count)	sum(volume_count)
欢乐	2008	12644	4971
欢乐	2007	12588	4995
欢乐	2006	18178	7468
欢乐	2005	19850	8254
欢乐	2004	17054	6902
欢乐	2003	16770	6445
欢乐	2002	18974	7226
欢乐	2001	18180	6609
欢闹	year	sum(match_count)	sum(volume_count)
欢闹	2008	11	11
欢闹	2007	12	12
欢闹	2006	15	15
欢闹	2005	18	17
欢闹	2004	6	6
欢闹	2003	8	8
欢闹	2002	14	14
欢闹	2001	8	8
欢腾	year	sum(match_count)	sum(volume_count)
欢腾	2008	516	456
欢腾	2007	587	494
欢腾	2006	737	615
欢腾	2005	826	686
欢腾	2004	677	617
欢腾	2003	631	552
欢腾	2002	822	667
欢腾	2001	702	586
欢天喜地	year	sum(match_count)	sum(volume_count)
欢天喜地	2008	171	163
欢天喜地	2007	188	176
欢天喜地	2006	226	226
欢天喜地	2005	279	272
欢天喜地	2004	158	150
欢天喜地	2003	161	156
欢天喜地	2002	311	260
欢天喜地	2001	229	217
欢喜	year	sum(match_count)	sum(volume_count)
欢喜	2008	1160	841
欢喜	2007	1186	870
欢喜	2006	1654	1241
欢喜	2005	1981	1385
欢喜	2004	1736	1206
欢喜	2003	1416	994
欢喜	2002	2082	1362
欢喜	2001	1463	1102
欢欣	year	sum(match_count)	sum(volume_count)
欢欣	2008	2114	1653
欢欣	2007	2171	1692
欢欣	2006	2986	2341
欢欣	2005	3642	2865
欢欣	2004	3106	2384
欢欣	2003	2937	2161
欢欣	2002	3414	2549
欢欣	2001	3638	2661
欢迎	year	sum(match_count)	sum(volume_count)
欢迎	2008	91516	12505
欢迎	2007	105778	13558
欢迎	2006	142498	21585
欢迎	2005	162800	25082
欢迎	2004	140478	20457
欢迎	2003	132032	18172
欢迎	2002	139650	19540
欢迎	2001	143484	18013
欢悦	year	sum(match_count)	sum(volume_count)
欢悦	2008	94	82
欢悦	2007	66	58
欢悦	2006	118	112
欢悦	2005	152	143
欢悦	2004	174	155
欢悦	2003	118	114
欢悦	2002	158	144
欢悦	2001	163	153
还礼	year	sum(match_count)	sum(volume_count)
还礼	2008	35	33
还礼	2007	50	45
还礼	2006	33	31
还礼	2005	32	26
还礼	2004	78	47
还礼	2003	26	18
还礼	2002	41	41
还礼	2001	68	51
回敬	year	sum(match_count)	sum(volume_count)
回敬	2008	220	202
回敬	2007	250	238
回敬	2006	414	376
回敬	2005	465	418
回敬	2004	292	280
回敬	2003	289	269
回敬	2002	388	366
回敬	2001	407	389
回礼	year	sum(match_count)	sum(volume_count)
回礼	2008	143	110
回礼	2007	128	77
回礼	2006	128	95
回礼	2005	117	86
回礼	2004	130	108
回礼	2003	64	54
回礼	2002	76	66
回礼	2001	126	100
魂牵梦萦	year	sum(match_count)	sum(volume_count)
魂牵梦萦	2008	14	14
魂牵梦萦	2007	7	7
魂牵梦萦	2006	27	27
魂牵梦萦	2005	24	24
魂牵梦萦	2004	8	8
魂牵梦萦	2003	18	18
魂牵梦萦	2002	14	14
魂牵梦萦	2001	7	7
集中	year	sum(match_count)	sum(volume_count)
集中	2008	349634	17131
集中	2007	378620	19309
集中	2006	513554	30186
集中	2005	584872	34852
集中	2004	498032	28231
集中	2003	473858	25327
集中	2002	489786	26808
集中	2001	485822	24505
集注	year	sum(match_count)	sum(volume_count)
集注	2008	56	44
集注	2007	40	40
集注	2006	43	40
集注	2005	105	76
集注	2004	49	48
集注	2003	36	35
集注	2002	68	58
集注	2001	50	47
急	year	sum(match_count)	sum(volume_count)
急	2008	17124	6877
急	2007	16986	7576
急	2006	21548	10667
急	2005	23340	12393
急	2004	19900	10231
急	2003	19220	9639
急	2002	19606	10427
急	2001	21364	10887
嫉	year	sum(match_count)	sum(volume_count)
嫉	2008	275	251
嫉	2007	342	295
嫉	2006	488	371
嫉	2005	594	449
嫉	2004	488	385
嫉	2003	466	389
嫉	2002	936	685
嫉	2001	656	526
嫉妒	year	sum(match_count)	sum(volume_count)
嫉妒	2008	6338	2528
嫉妒	2007	6590	2783
嫉妒	2006	7631	3827
嫉妒	2005	9435	4613
嫉妒	2004	8809	3812
嫉妒	2003	7845	3470
嫉妒	2002	8431	3975
嫉妒	2001	8321	3457
冀	year	sum(match_count)	sum(volume_count)
冀	2008	160	146
冀	2007	188	146
冀	2006	336	260
冀	2005	518	348
冀	2004	362	268
冀	2003	188	150
冀	2002	288	228
冀	2001	248	200
冀望	year	sum(match_count)	sum(volume_count)
冀望	2008	86	86
冀望	2007	106	101
冀望	2006	102	98
冀望	2005	104	99
冀望	2004	70	66
冀望	2003	38	38
冀望	2002	66	64
冀望	2001	54	50
祭	year	sum(match_count)	sum(volume_count)
祭	2008	2980	1498
祭	2007	2726	1429
祭	2006	4438	2158
祭	2005	4424	2057
祭	2004	3788	1895
祭	2003	3624	1838
祭	2002	3382	1698
祭	2001	3106	1519
祭奠	year	sum(match_count)	sum(volume_count)
祭奠	2008	1177	837
祭奠	2007	1030	738
祭奠	2006	1549	1126
祭奠	2005	1539	1075
祭奠	2004	1082	854
祭奠	2003	880	690
祭奠	2002	924	727
祭奠	2001	860	707
祭祀	year	sum(match_count)	sum(volume_count)
祭祀	2008	19580	3336
祭祀	2007	17354	3140
祭祀	2006	23876	4209
祭祀	2005	21192	4176
祭祀	2004	19082	3653
祭祀	2003	19196	3340
祭祀	2002	16162	3392
祭祀	2001	14050	2869
记挂	year	sum(match_count)	sum(volume_count)
记挂	2008	66	62
记挂	2007	86	86
记挂	2006	101	97
记挂	2005	137	127
记挂	2004	111	103
记挂	2003	78	76
记挂	2002	107	105
记挂	2001	92	90
忌	year	sum(match_count)	sum(volume_count)
忌	2008	1918	1500
忌	2007	2016	1462
忌	2006	2862	2184
忌	2005	3334	2512
忌	2004	3176	2203
忌	2003	2496	1937
忌	2002	3414	2489
忌	2001	2876	2110
忌妒	year	sum(match_count)	sum(volume_count)
忌妒	2008	254	218
忌妒	2007	324	237
忌妒	2006	456	346
忌妒	2005	600	436
忌妒	2004	566	367
忌妒	2003	530	350
忌妒	2002	589	413
忌妒	2001	400	295
嘉	year	sum(match_count)	sum(volume_count)
嘉	2008	729	492
嘉	2007	741	520
嘉	2006	1067	666
嘉	2005	1341	778
嘉	2004	1420	700
嘉	2003	1115	708
嘉	2002	1005	638
嘉	2001	997	660
嘉奖	year	sum(match_count)	sum(volume_count)
嘉奖	2008	1850	1379
嘉奖	2007	2313	1566
嘉奖	2006	3134	2105
嘉奖	2005	4150	2497
嘉奖	2004	3585	2067
嘉奖	2003	2870	1832
嘉奖	2002	3426	2070
嘉奖	2001	3517	2021
嘉许	year	sum(match_count)	sum(volume_count)
嘉许	2008	64	58
嘉许	2007	88	82
嘉许	2006	95	94
嘉许	2005	90	89
嘉许	2004	60	59
嘉许	2003	48	48
嘉许	2002	54	54
嘉许	2001	74	74
兼顾	year	sum(match_count)	sum(volume_count)
兼顾	2008	21012	4816
兼顾	2007	21596	5546
兼顾	2006	27972	8192
兼顾	2005	32088	9552
兼顾	2004	26670	7790
兼顾	2003	23484	6652
兼顾	2002	22628	6922
兼顾	2001	24084	6888
检点	year	sum(match_count)	sum(volume_count)
检点	2008	417	380
检点	2007	452	402
检点	2006	517	482
检点	2005	639	569
检点	2004	608	530
检点	2003	514	474
检点	2002	681	602
检点	2001	728	645
见义勇为	year	sum(match_count)	sum(volume_count)
见义勇为	2008	2222	686
见义勇为	2007	3356	696
见义勇为	2006	1943	887
见义勇为	2005	2831	1129
见义勇为	2004	2178	804
见义勇为	2003	1899	840
见义勇为	2002	1840	812
见义勇为	2001	1888	922
奖	year	sum(match_count)	sum(volume_count)
奖	2008	65204	5829
奖	2007	78984	6560
奖	2006	92064	9681
奖	2005	114288	11280
奖	2004	90910	9528
奖	2003	79832	8554
奖	2002	89696	8969
奖	2001	93222	8558
奖励	year	sum(match_count)	sum(volume_count)
奖励	2008	55956	6600
奖励	2007	64374	7487
奖励	2006	90010	11163
奖励	2005	111310	12978
奖励	2004	81552	10763
奖励	2003	76722	9700
奖励	2002	77462	10393
奖励	2001	89502	9968
奖赏	year	sum(match_count)	sum(volume_count)
奖赏	2008	2180	1373
奖赏	2007	2892	1571
奖赏	2006	3338	2117
奖赏	2005	3946	2534
奖赏	2004	3836	2293
奖赏	2003	3622	2094
奖赏	2002	3748	2196
奖赏	2001	2838	1796
奖掖	year	sum(match_count)	sum(volume_count)
奖掖	2008	32	32
奖掖	2007	32	28
奖掖	2006	48	46
奖掖	2005	42	42
奖掖	2004	50	50
奖掖	2003	38	38
奖掖	2002	48	48
奖掖	2001	36	34
讲	year	sum(match_count)	sum(volume_count)
讲	2008	161282	10858
讲	2007	171832	12142
讲	2006	239070	19536
讲	2005	271964	22454
讲	2004	235404	18169
讲	2003	222346	16398
讲	2002	247294	17410
讲	2001	249218	16013
讲究	year	sum(match_count)	sum(volume_count)
讲究	2008	15140	5807
讲究	2007	15770	6130
讲究	2006	22440	9237
讲究	2005	24688	10438
讲究	2004	21282	9048
讲究	2003	20152	7959
讲究	2002	21074	8670
讲究	2001	19546	7873
讲求	year	sum(match_count)	sum(volume_count)
讲求	2008	5480	2784
讲求	2007	6292	3036
讲求	2006	8818	4636
讲求	2005	10604	5294
讲求	2004	9184	4518
讲求	2003	7924	3962
讲求	2002	9660	4420
讲求	2001	10536	4468
叫好	year	sum(match_count)	sum(volume_count)
叫好	2008	232	220
叫好	2007	229	226
叫好	2006	312	286
叫好	2005	365	346
叫好	2004	356	310
叫好	2003	270	251
叫好	2002	281	279
叫好	2001	346	316
叫绝	year	sum(match_count)	sum(volume_count)
叫绝	2008	392	356
叫绝	2007	548	454
叫绝	2006	732	628
叫绝	2005	746	642
叫绝	2004	650	554
叫绝	2003	642	566
叫绝	2002	731	639
叫绝	2001	558	482
接受	year	sum(match_count)	sum(volume_count)
接受	2008	372514	12743
接受	2007	418468	14296
接受	2006	620106	23468
接受	2005	673184	26560
接受	2004	556526	21327
接受	2003	493244	18995
接受	2002	508604	20050
接受	2001	490504	17950
皆大欢喜	year	sum(match_count)	sum(volume_count)
皆大欢喜	2008	182	178
皆大欢喜	2007	220	202
皆大欢喜	2006	255	239
皆大欢喜	2005	286	272
皆大欢喜	2004	265	251
皆大欢喜	2003	224	190
皆大欢喜	2002	238	229
皆大欢喜	2001	239	213
尽	year	sum(match_count)	sum(volume_count)
尽	2008	155036	16044
尽	2007	166436	17971
尽	2006	237454	29227
尽	2005	277514	33431
尽	2004	224520	27105
尽	2003	207726	24231
尽	2002	221522	25563
尽	2001	213992	23130
尽忠	year	sum(match_count)	sum(volume_count)
尽忠	2008	454	401
尽忠	2007	678	531
尽忠	2006	854	688
尽忠	2005	998	820
尽忠	2004	814	695
尽忠	2003	604	500
尽忠	2002	835	657
尽忠	2001	741	620
惊喜	year	sum(match_count)	sum(volume_count)
惊喜	2008	4752	2620
惊喜	2007	4886	2723
惊喜	2006	5390	3390
惊喜	2005	6492	4086
惊喜	2004	5170	3202
惊喜	2003	4580	2869
惊喜	2002	5056	3223
惊喜	2001	4754	2944
景仰	year	sum(match_count)	sum(volume_count)
景仰	2008	1324	1101
景仰	2007	1438	1194
景仰	2006	2015	1654
景仰	2005	2009	1698
景仰	2004	1726	1453
景仰	2003	1568	1272
景仰	2002	1575	1343
景仰	2001	1636	1334
敬	year	sum(match_count)	sum(volume_count)
敬	2008	7200	4294
敬	2007	7540	4525
敬	2006	10076	6582
敬	2005	11486	7314
敬	2004	9698	6166
敬	2003	8934	5754
敬	2002	9612	6258
敬	2001	9032	5641
敬爱	year	sum(match_count)	sum(volume_count)
敬爱	2008	1440	911
敬爱	2007	1081	774
敬爱	2006	1614	1177
敬爱	2005	1984	1509
敬爱	2004	1732	1244
敬爱	2003	1514	1119
敬爱	2002	1680	1254
敬爱	2001	1768	1231
敬奉	year	sum(match_count)	sum(volume_count)
敬奉	2008	22	22
敬奉	2007	25	25
敬奉	2006	49	49
敬奉	2005	48	41
敬奉	2004	34	32
敬奉	2003	16	16
敬奉	2002	30	30
敬奉	2001	54	47
敬服	year	sum(match_count)	sum(volume_count)
敬服	2008	18	18
敬服	2007	22	22
敬服	2006	40	36
敬服	2005	48	48
敬服	2004	30	30
敬服	2003	34	30
敬服	2002	42	42
敬服	2001	38	38
敬礼	year	sum(match_count)	sum(volume_count)
敬礼	2008	1268	861
敬礼	2007	1322	866
敬礼	2006	1621	1134
敬礼	2005	2254	1445
敬礼	2004	1778	1097
敬礼	2003	1420	966
敬礼	2002	1777	1204
敬礼	2001	1657	1141
敬慕	year	sum(match_count)	sum(volume_count)
敬慕	2008	40	40
敬慕	2007	31	31
敬慕	2006	68	62
敬慕	2005	73	73
敬慕	2004	84	82
敬慕	2003	50	50
敬慕	2002	75	74
敬慕	2001	32	32
敬佩	year	sum(match_count)	sum(volume_count)
敬佩	2008	3385	2201
敬佩	2007	3444	2278
敬佩	2006	4642	3206
敬佩	2005	5581	3805
敬佩	2004	4989	3070
敬佩	2003	3875	2709
敬佩	2002	4316	2926
敬佩	2001	3892	2762
敬畏	year	sum(match_count)	sum(volume_count)
敬畏	2008	6768	3009
敬畏	2007	6091	2872
敬畏	2006	6803	3905
敬畏	2005	7128	4083
敬畏	2004	5634	3273
敬畏	2003	5130	2958
敬畏	2002	4993	3124
敬畏	2001	4297	2660
敬仰	year	sum(match_count)	sum(volume_count)
敬仰	2008	2455	1826
敬仰	2007	2536	1940
敬仰	2006	3271	2601
敬仰	2005	3641	2884
敬仰	2004	3216	2521
敬仰	2003	2822	2220
敬仰	2002	2877	2260
敬仰	2001	2732	2111
敬重	year	sum(match_count)	sum(volume_count)
敬重	2008	3902	2556
敬重	2007	3970	2655
敬重	2006	5214	3533
敬重	2005	5708	3866
敬重	2004	4824	3241
敬重	2003	4366	3001
敬重	2002	5050	3440
敬重	2001	4774	3206
鞠躬	year	sum(match_count)	sum(volume_count)
鞠躬	2008	1009	706
鞠躬	2007	1041	743
鞠躬	2006	1362	976
鞠躬	2005	1780	1244
鞠躬	2004	1414	1000
鞠躬	2003	1185	820
鞠躬	2002	1302	958
鞠躬	2001	1141	832
聚焦	year	sum(match_count)	sum(volume_count)
聚焦	2008	11306	3529
聚焦	2007	10012	3592
聚焦	2006	11839	4674
聚焦	2005	11169	4863
聚焦	2004	8773	3781
聚焦	2003	7439	3375
聚焦	2002	7636	3377
聚焦	2001	5663	2740
聚精会神	year	sum(match_count)	sum(volume_count)
聚精会神	2008	363	334
聚精会神	2007	384	364
聚精会神	2006	511	465
聚精会神	2005	721	601
聚精会神	2004	625	563
聚精会神	2003	542	502
聚精会神	2002	517	481
聚精会神	2001	557	500
眷恋	year	sum(match_count)	sum(volume_count)
眷恋	2008	1607	1213
眷恋	2007	1579	1111
眷恋	2006	2140	1655
眷恋	2005	2134	1675
眷恋	2004	1706	1380
眷恋	2003	1816	1350
眷恋	2002	2010	1558
眷恋	2001	1848	1488
眷念	year	sum(match_count)	sum(volume_count)
眷念	2008	46	46
眷念	2007	86	82
眷念	2006	58	56
眷念	2005	61	57
眷念	2004	41	41
眷念	2003	36	36
眷念	2002	58	56
眷念	2001	50	48
开绿灯	year	sum(match_count)	sum(volume_count)
开绿灯	2008	304	284
开绿灯	2007	300	282
开绿灯	2006	354	335
开绿灯	2005	436	400
开绿灯	2004	402	365
开绿灯	2003	406	387
开绿灯	2002	494	458
开绿灯	2001	568	510
开心	year	sum(match_count)	sum(volume_count)
开心	2008	5444	1941
开心	2007	5754	2156
开心	2006	6720	2693
开心	2005	7810	3314
开心	2004	5758	2451
开心	2003	5586	2378
开心	2002	5608	2504
开心	2001	5174	2242
看得起	year	sum(match_count)	sum(volume_count)
看得起	2008	518	446
看得起	2007	624	495
看得起	2006	765	650
看得起	2005	873	721
看得起	2004	592	490
看得起	2003	581	490
看得起	2002	648	566
看得起	2001	759	626
看重	year	sum(match_count)	sum(volume_count)
看重	2008	9758	4074
看重	2007	9984	4342
看重	2006	13434	6276
看重	2005	15232	7036
看重	2004	12354	5696
看重	2003	11444	5192
看重	2002	11914	5488
看重	2001	9936	4936
考究	year	sum(match_count)	sum(volume_count)
考究	2008	1990	1541
考究	2007	2190	1714
考究	2006	3116	2443
考究	2005	3000	2456
考究	2004	2837	2245
考究	2003	2252	1827
考究	2002	2424	1957
考究	2001	2284	1736
磕头	year	sum(match_count)	sum(volume_count)
磕头	2008	46	42
磕头	2007	44	33
磕头	2006	54	53
磕头	2005	47	44
磕头	2004	27	27
磕头	2003	24	24
磕头	2002	77	59
磕头	2001	58	53
渴慕	year	sum(match_count)	sum(volume_count)
渴慕	2008	24	24
渴慕	2007	16	16
渴慕	2006	18	17
渴慕	2005	22	22
渴慕	2004	50	48
渴慕	2003	18	18
渴慕	2002	34	32
渴慕	2001	20	19
渴念	year	sum(match_count)	sum(volume_count)
渴念	2008	24	22
渴念	2007	12	10
渴念	2006	38	32
渴念	2005	38	28
渴念	2004	32	32
渴念	2003	26	26
渴念	2002	32	30
渴念	2001	36	36
渴盼	year	sum(match_count)	sum(volume_count)
渴盼	2008	42	42
渴盼	2007	46	44
渴盼	2006	50	50
渴盼	2005	64	64
渴盼	2004	57	55
渴盼	2003	73	68
渴盼	2002	56	56
渴盼	2001	62	58
渴求	year	sum(match_count)	sum(volume_count)
渴求	2008	3304	2130
渴求	2007	3182	2157
渴求	2006	4158	2877
渴求	2005	4642	3339
渴求	2004	3914	2753
